State,District,Rainfall,Temperature
Jharkhand,CHATRA,1209.1572918852617,24.822421848963334
Jharkhand,DEOGHAR,1336.9471834100882,25.609756946061054
Jharkhand,DHANBAD,1417.8902825312684,26.1931736920482
Jharkhand,DUMKA,1458.8550410641046,26.08570994011715
Jharkhand,GARHWA,1133.118011392493,25.634851840373447
Jharkhand,GIRIDIH,1236.846110926945,25.403926678283955
Jharkhand,GODDA,1219.7960549418742,25.52340087366057
Jharkhand,GUMLA,1430.1512731625965,23.805247565431134
Jharkhand,HAZARIBAGH,1239.9745158308392,24.597184610084486
Jharkhand,JAMTARA,1427.0568251002192,26.15714484488944
Jharkhand,KHUNTI,1411.9603893819328,25.353235723194995
Jharkhand,LATEHAR,1294.211388451348,24.281488615628128
Jharkhand,LOHARDAGA,1340.5832306047803,23.9334447673535
Jharkhand,PAKUR,1484.025675016372,26.026014452492316
Jharkhand,PALAMU,1173.3231449638372,25.382363497248573
Jharkhand,RAMGARH,1355.1510344327687,25.140456934819255
Jharkhand,RANCHI,1356.1202458521702,24.77515637237567
Jharkhand,SIMDEGA,1477.1719842383216,25.562339375988905
Karnataka,BANGALORE RURAL,926.5471191467021,24.34933301130015
Karnataka,BIDAR,894.0682205110215,26.802597988693254
Karnataka,CHIKKABALLAPURA,849.724926690683,25.358715362998936
Karnataka,CHITRADURGA,647.7495169484334,25.659864073986608
Karnataka,DAKSHINA KANNADA,3512.6011344184076,25.219226989416736
Karnataka,DHARWAD,828.3226275955243,25.14137378888
Karnataka,GADAG,600.12708797685,25.451475731585532
Karnataka,HASSAN,1158.8089136519986,23.343390119493186
Karnataka,HAVERI,811.899215718808,25.57878894525859
Karnataka,KODAGU,2677.5321684840924,23.07181298151923
Karnataka,KOLAR,888.2333776794541,24.884803675527447
Karnataka,KOPPAL,607.2067045969065,26.27733270970104
Karnataka,MANDYA,873.6893519490726,24.738204000702364
Karnataka,RAICHUR,619.3395633014452,27.23553215420168
Karnataka,RAMANAGARA,1012.1170479653678,25.13265805793586
Karnataka,UDUPI,3751.5826324081254,26.354517382961085
Karnataka,UTTARA KANNADA,2342.2637699887177,25.741282288523692
Kerala,ALAPPUZHA,3222.376254538076,27.8966270817463
Kerala,ERNAKULAM,3542.151327361267,26.67438664083521
Kerala,IDUKKI,2213.4751378767733,24.458263788807614
Kerala,KANNUR,3767.194130280938,25.670599787349904
Kerala,KASARAGOD,4003.635254653125,27.435396268952257
Kerala,KOLLAM,2378.011157955216,25.619320130568976
Kerala,KOTTAYAM,3623.6460742297436,27.37310762232752
Kerala,KOZHIKODE,3645.0370720000415,26.222071404176855
Kerala,MALAPPURAM,2550.06598119808,27.724713463296947
Kerala,PALAKKAD,2335.237305699733,27.141506810849076
Kerala,PATHANAMTHITTA,2478.5451724739537,25.486737560081455
Kerala,THIRUVANANTHAPURAM,2068.1906801282475,24.978450940447132
Kerala,THRISSUR,3083.1105053500473,27.612308756113798
Kerala,WAYANAD,3001.476969316565,24.03537979164304
Ladakh,KARGIL,602.9055637996349,-2.439377060001137
Madhya Pradesh,ALIRAJPUR,925.4287898084528,26.6734143738421
Madhya Pradesh,ANUPPUR,1236.920705724719,23.93405405629757
Madhya Pradesh,ASHOKNAGAR,888.1738755052457,26.11689906860541
Madhya Pradesh,BALAGHAT,1473.504105678464,25.62596962965066
Madhya Pradesh,BARWANI,822.323558493042,26.803796213060533
Madhya Pradesh,BASTAR,1411.9494184014518,25.18335014814925
Madhya Pradesh,BETUL,1161.0993690750197,25.063614346161483
Madhya Pradesh,BHIND,764.0318987208695,26.061030206018113
Madhya Pradesh,BHOPAL,1033.0332835474208,26.019446569658555
Madhya Pradesh,BURHANPUR,898.4520240001029,27.0416485894856
Madhya Pradesh,CHHATARPUR,999.711190949581,26.28306938214271
Madhya Pradesh,CHHINDWARA,1333.5965109127997,24.83225845374345
Madhya Pradesh,DAMOH,1225.191131969275,26.579196703991784
Madhya Pradesh,DATIA,756.4819215473672,26.53432332790567
Madhya Pradesh,DEWAS,1013.6546529309875,26.234039911686015
Madhya Pradesh,DHAMTARI,1163.4892456293294,26.44613126320406
Madhya Pradesh,DHAR,865.7012860328251,26.582565951834166
Madhya Pradesh,DINDORI,1384.102386056336,23.4131253996582
Madhya Pradesh,DURG,986.7588574400198,26.915757806636144
Madhya Pradesh,GUNA,916.549152937649,26.238879931903412
Madhya Pradesh,GWALIOR,754.1186816684504,25.990380690831135
Madhya Pradesh,HARDA,1149.6757352641653,26.850065833151803
Madhya Pradesh,HOSHANGABAD,1307.2722338896585,25.868458863243436
